TimeStmp,DC Input Power to Inverter,MPP Power current,Output Power to Grid,,TimeStmp,DC Input Power,MPP Power slow ramp,Output Power to Grid,,,TimeStmp,DC Input Power to Inverter,MPP Power voltage,Output Power to Grid
105.5138595,2.1585,2.323602302,-0.18295,,105.5,0.019874,1.746548054,-0.19687,,,106.0450223,3.383,163.1344968,0.19695
106.0139245,2.0937,2.323602302,-0.18321,,106,0.020069,1.773853877,-0.19658,,,106.5454858,3.3828,163.1344968,0.19557
106.5139895,1.9482,2.323602302,-0.18551,,106.5,0.020384,1.800401724,-0.19663,,,107.0459493,3.3828,163.1344968,0.19474
107.0140545,1.3734,2.323602302,-0.1853,,107,0.020588,1.826798244,-0.19625,,,107.5464128,3.382,163.1344968,0.19531
107.5141195,1.3595,2.323602302,-0.18505,,107.5,0.020729,1.854532903,-0.19606,,,108.0468763,3.3825,163.1344968,0.19461
108.0141845,1.349,2.323602302,-0.18465,,108,0.020828,1.880973459,-0.19627,,,108.5473398,3.3826,163.1344968,0.19334
108.5142494,1.3274,2.323602302,-0.18565,,108.5,0.020945,1.909006002,-0.19685,,,109.0478033,3.3823,163.1344968,0.19325
109.0143144,1.3261,2.323602302,-0.18514,,109,0.021117,1.936681967,-0.19655,,,109.5482668,3.3821,163.1344968,0.19408
109.5143794,1.3316,2.323602302,-0.19754,,109.5,0.021315,1.963839174,-0.19687,,,110.0487303,3.3826,163.1344968,0.19225
110.0144444,1.348,2.323602302,-0.19959,,110,0.021479,1.992702247,-0.19737,,,110.5491938,3.3818,163.1344968,0.19245
110.5145094,1.3721,2.323602302,-0.18262,,110.5,0.021875,2.020288906,-0.19336,,,111.0496573,3.3815,163.1344968,0.19165
111.0145743,1.4535,2.323602302,0.027037,,111,0.022096,2.049057354,-0.19326,,,111.5501208,3.3816,163.1344968,0.19171
111.5146393,1.8476,2.323602302,0.027388,,111.5,0.022406,2.07787598,-0.19351,,,112.0505843,3.3813,163.1344968,0.19264
112.0147043,2.0371,2.323602302,-0.19295,,112,0.022406,2.105799694,-0.19335,,,112.5510478,3.3819,163.1344968,0.19104
112.5147693,2.1317,2.323602302,-0.1988,,112.5,0.02277,2.135768988,-0.19335,,,113.0515113,3.3815,163.1344968,0.19111
113.0148343,2.1126,2.323602302,-0.19808,,113,0.023161,2.164505594,-0.1932,,,113.5519748,3.3814,163.1344968,0.19087
113.5148993,1.9821,2.323602302,-0.19775,,113.5,0.023468,2.194017882,-0.19336,,,114.0524383,3.3816,163.1344968,0.19166
114.0149642,1.3754,2.323602302,-0.19929,,114,0.023783,2.22396481,-0.19336,,,114.5529018,3.3817,163.1344968,0.19179
114.5150292,1.3539,2.323602302,-0.19546,,114.5,0.024083,2.252661052,-0.19358,,,115.0533653,3.3818,163.1344968,0.19179
115.0150942,1.3528,2.323602302,-0.19576,,115,0.024306,2.283744992,-0.19329,,,115.5538288,3.3816,163.1344968,0.19184
115.5151592,1.3356,2.323602302,-0.19994,,115.5,0.024579,2.31362443,-0.19292,,,116.0542923,3.3819,163.1344968,0.19234
116.0152242,1.3229,2.323602302,-0.19589,,116,0.024553,2.343888103,-0.19314,,,116.5547558,3.3819,163.1344968,0.19228
116.5152891,1.3231,2.323602302,-0.19533,,116.5,0.02485,2.374957793,-0.1933,,,117.0552193,3.3817,163.1344968,0.19189
117.0153541,1.3364,2.323602302,-0.19634,,117,0.025003,2.404728141,-0.19334,,,117.5556828,3.3815,163.1344968,0.19183
117.5154191,1.3616,2.323602302,-0.19709,,117.5,0.025113,2.436625804,-0.19407,,,118.0561463,3.3819,163.1344968,0.19104
118.0154841,1.3819,2.323602302,-0.20324,,118,0.025324,2.467646026,-0.19443,,,118.5566098,3.3822,163.1344968,0.19203
118.5155491,1.3907,2.323602302,-0.20353,,118.5,0.025576,2.498665287,-0.19443,,,119.0570733,3.3828,163.1344968,0.192
119.0156141,1.3991,2.323602302,-0.20462,,119,0.025808,2.530860346,-0.1945,,,119.5575368,3.3828,163.1344968,0.19168
119.515679,1.4331,2.323602302,-0.26038,,119.5,0.026038,2.561780819,-0.19434,,,120.0580003,3.3829,163.1344968,0.19211
120.015744,1.4939,2.323602302,-0.1845,,120,0.026412,2.594417637,-0.19467,,,120.5584638,3.383,163.1344968,0.19341
120.515809,1.932,2.323602302,-0.18371,,120.5,0.026788,2.626570749,-0.19913,,,121.0589273,3.3829,163.1344968,0.19147
121.015874,2.1479,2.323602302,-0.18369,,121,0.02727,2.658354911,-0.19865,,,121.5593908,3.3829,163.1344968,0.19152
121.515939,2.1948,2.323602302,-0.18369,,121.5,0.027524,2.691666882,-0.19421,,,122.0598543,3.383,163.1344968,0.19208
122.0160039,2.0616,2.323602302,-0.19895,,122,0.027999,2.723738121,-0.19445,,,122.5603178,3.3743,163.1344968,0.19208
122.5160689,1.4539,2.323602302,-0.19842,,122.5,0.028568,2.757116291,-0.19444,,,123.0607813,3.3743,163.1344968,0.19157
123.0161339,1.3498,2.323602302,-0.19755,,123,0.028942,2.79039983,-0.19891,,,123.5612448,3.305,163.1344968,0.14148
123.5161989,1.3453,2.323602302,-0.19749,,123.5,0.029343,2.822950927,-0.19889,,,124.0617083,3.1025,163.1344968,0.14148
124.0162639,1.3296,2.323602302,-0.19749,,124,0.029631,2.857382219,-0.19878,,,124.5621718,1.3597,163.1344968,-0.19501
124.5163289,1.3211,2.323602302,-0.19748,,124.5,0.029933,2.890595714,-0.19918,,,125.0626353,1.3597,163.1344968,-0.19508
125.0163938,1.3254,2.323602302,-0.19705,,125,0.030355,2.924722433,-0.19896,,,125.5630988,1.3398,163.1344968,-0.1937
125.5164588,1.3422,2.323602302,-0.2032,,125.5,0.030828,2.959135141,-0.19906,,,126.0635623,1.3158,163.1344968,-0.19419
126.0165238,1.3694,2.323602302,-0.19883,,126,0.03119,2.992459757,-0.19971,,,126.5640258,1.3132,163.1344968,-0.19352
126.5165888,1.4447,2.323602302,-0.19883,,126.5,0.031553,3.028004189,-0.19964,,,127.0644893,1.3219,163.1344968,-0.19354
127.0166538,1.8601,2.323602302,0.86613,,127,0.031806,3.062357289,-0.19892,,,127.5649528,1.3216,163.1344968,-0.19362
127.5167187,2.0659,2.323602302,-0.18294,,127.5,0.032085,3.097239731,-0.19886,,,128.0654163,1.3139,163.1344968,-0.19849
128.0167837,2.1525,2.323602302,-0.18305,,128,0.03258,3.132776497,-0.19897,,,128.5658798,1.3128,163.1344968,-0.19809
128.5168487,2.0902,2.323602302,-0.18256,,128.5,0.03304,3.167036139,-0.19861,,,129.0663433,1.3232,163.1344968,-0.19881
129.0169137,1.9484,2.323602302,-0.18334,,129,0.033613,3.203533353,-0.19838,,,129.5668068,1.3471,163.1344968,-0.19968
129.5169787,1.9484,2.323602302,-0.18529,,129.5,0.033978,3.239024748,-0.19839,,,130.0672703,1.4106,163.1344968,-0.17864
130.0170437,1.399,2.323602302,-0.18607,,130,0.034141,3.274666981,-0.19923,,,130.5677338,1.4106,163.1344968,-0.17864
130.5171086,1.3556,2.323602302,-0.18551,,130.5,0.034293,3.311335929,-0.19904,,,131.0681973,95.33,163.1344968,95.036
131.0171736,1.3215,2.323602302,-0.18492,,131,0.034562,3.346731521,-0.19854,,,131.5686608,104.33,163.1344968,98.297
131.5172386,1.321,2.323602302,-0.18584,,131.5,0.034748,3.383970595,-0.19878,,,132.0691243,108.83,163.1344968,102.32
132.0173036,1.3303,2.323602302,-0.1857,,132,0.034985,3.420594959,-0.19874,,,132.5695878,111.32,163.1344968,103.72
132.5173686,1.337,2.323602302,-0.18596,,132.5,0.03524,3.45700014,-0.19857,,,133.0700513,111.32,163.1344968,106
133.0174335,1.3577,2.323602302,-0.19878,,133,0.035313,3.494790402,-0.19854,,,133.5705148,127.27,163.1344968,108.33
133.5174985,1.3934,2.323602302,-0.19058,,133.5,0.035436,3.531341338,-0.1997,,,134.0709783,127.73,163.1344968,109.98
134.0175635,1.4747,2.323602302,0.030887,,134,0.035581,3.56932947,-0.19999,,,134.5714418,131.85,163.1344968,112.37
134.5176285,1.8672,2.323602302,0.030845,,134.5,0.036117,3.607082992,-0.19964,,,135.0719053,133.64,163.1344968,114.18
135.0176935,2.0783,2.323602302,-0.19198,,135,0.036522,3.64425901,-0.19891,,,135.5723688,135.09,163.1344968,115.96
135.5177585,2.1606,2.323602302,-0.19937,,135.5,0.036836,3.683152284,-0.19875,,,136.0728323,136.92,163.1344968,117.67
136.0178234,2.0947,2.323602302,-0.19658,,136,0.037022,3.72084379,-0.19931,,,136.5732958,138.14,163.1344968,121.11
136.5178884,1.9494,2.323602302,-0.19671,,136.5,0.037492,3.759584138,-0.19909,,,137.0737593,139.67,163.1344968,124.22
137.0179534,1.3802,2.323602302,-0.19553,,137,0.037796,3.798464769,-0.19884,,,137.5742228,140.97,163.1344968,127.37
137.5180184,1.3597,2.323602302,-0.19588,,137.5,0.037796,3.836412192,-0.19896,,,138.0746863,142.1,163.1344968,130
138.0180834,1.3475,2.323602302,-0.1962,,138,0.037947,3.876422673,-0.19903,,,138.5751498,143.32,163.1344968,132.53
138.5181483,1.3262,2.323602302,-0.19595,,138.5,0.038226,3.915250707,-0.19861,,,139.0756133,145.98,163.1344968,135.02
139.0182133,1.3268,2.323602302,-0.19642,,139,0.038544,3.954748249,-0.19356,,,139.5760768,148.03,163.1344968,136.84
139.5182783,1.3327,2.323602302,-0.19647,,139.5,0.03863,3.994749941,-0.19356,,,140.0765403,150.05,163.1344968,138.75
140.0183433,1.35,2.323602302,-0.19734,,140,0.038918,4.033499876,-0.19853,,,140.5770038,151.88,163.1344968,140.33
140.5184083,1.3744,2.323602302,-0.19929,,140.5,0.039205,4.074596777,-0.19847,,,141.0774673,153.37,163.1344968,141.69
141.0184733,1.4562,2.323602302,-0.19929,,141,0.039557,4.11456233,-0.19915,,,141.5779308,154.87,163.1344968,143.05
141.5185382,1.8411,2.323602302,0.92785,,141.5,0.039868,4.15482373,-0.1985,,,142.0783943,155.88,163.1344968,143.92
142.0186032,2.014,2.323602302,-0.19155,,142,0.039995,4.195945572,-0.19879,,,142.5788578,156.76,163.1344968,144.71
142.5186682,2.1139,2.323602302,-0.18023,,142.5,0.040213,4.235837762,-0.19901,,,143.0793213,157.53,163.1344968,145.41
143.0187332,2.1202,2.323602302,-0.18449,,143,0.040426,4.277685408,-0.19452,,,143.5797848,158.02,163.1344968,145.84
143.5187982,1.9966,2.323602302,-0.18337,,143.5,0.040656,4.31877922,-0.19437,,,144.0802483,158.51,163.1344968,146.28
144.0188631,1.3942,2.323602302,-0.18448,,144,0.040694,4.359803194,-0.19927,,,144.5807118,158.79,163.1344968,146.62
144.5189281,1.3574,2.323602302,-0.18447,,144.5,0.040915,4.402046738,-0.19874,,,145.0811753,158.99,163.1344968,146.78
145.0189931,1.3561,2.323602302,-0.18546,,145,0.040997,4.443082094,-0.19861,,,145.5816388,159.16,163.1344968,146.95
145.5190581,1.3414,2.323602302,-0.18513,,145.5,0.041119,4.485677809,-0.19797,,,146.0821023,159.19,163.1344968,146.98
146.0191231,1.3279,2.323602302,-0.18513,,146,0.041146,4.52789897,-0.19781,,,146.5825658,159.22,163.1344968,147
146.5191881,1.33,2.323602302,-0.197,,146.5,0.041394,4.569695072,-0.19312,,,147.0830293,159.27,163.1344968,147.03
147.019253,1.3416,2.323602302,-0.19564,,147,0.04159,4.613054832,-0.19743,,,147.5834928,159.33,163.1344968,147.08
147.519318,1.3656,2.323602302,-0.17635,,147.5,0.041786,4.655226877,-0.19705,,,148.0839563,159.39,163.1344968,147.13
148.019383,1.4251,2.323602302,0.34566,,148,0.042193,4.698578984,-0.19712,,,148.5844198,159.39,163.1344968,147.14
148.519448,1.941,2.323602302,0.2374,,148.5,0.04248,4.741925915,-0.19242,,,149.0848833,159.39,163.1344968,147.14
149.019513,1.9458,2.323602302,0.16485,,149,0.042858,4.784495269,-0.19267,,,149.5853468,159.39,163.1344968,147.12
149.5195779,2.0511,2.323602302,0.113,,149.5,0.043222,4.828971566,-0.19344,,,150.0858103,159.37,163.1344968,147.06
150.0196429,2.1063,2.323602302,0.113,,150,0.043432,4.872276071,-0.19332,,,150.5862738,159.31,163.1344968,147
150.5197079,2.0067,2.323602302,0.04451,,150.5,0.043502,4.916391154,-0.19816,,,151.0867373,159.25,163.1344968,146.96
151.0197729,1.4673,2.323602302,0.020801,,151,0.043811,4.96086158,-0.199,,,151.5872008,159.21,163.1344968,146.96
151.5198379,1.4059,2.323602302,0.021673,,151.5,0.044151,5.004206273,-0.19921,,,152.0876643,159.17,163.1344968,146.93
152.0199029,1.3643,2.323602302,0.022651,,152,0.044574,5.049795495,-0.19966,,,152.5881278,159.15,163.1344968,146.91
152.5199678,1.3393,2.323602302,0.014221,,152.5,0.044951,5.09423428,-0.19972,,,153.0885913,159.15,163.1344968,146.92
153.0200328,1.3429,2.323602302,-0.1955,,153,0.045086,5.139109849,-0.19926,,,153.5890548,159.15,163.1344968,146.94
153.5200978,1.3464,2.323602302,-0.19584,,153.5,0.045425,5.184700746,-0.19946,,,154.0895183,159.17,163.1344968,146.97
154.0201628,1.3462,2.323602302,-0.19659,,154,0.046035,5.229078266,-0.20003,,,154.5899818,159.2,163.1344968,146.99
154.5202278,1.3564,2.323602302,-0.19729,,154.5,0.046482,5.275528733,-0.19939,,,155.0904453,159.24,163.1344968,147.02
155.0202927,1.3923,2.323602302,-0.19729,,155,0.046797,5.321107243,-0.19943,,,155.5909088,159.3,163.1344968,147.07
155.5203577,1.4622,2.323602302,-0.078567,,155.5,0.047193,5.366756004,-0.19965,,,156.0913723,159.36,163.1344968,147.12
156.0204227,1.8914,2.323602302,-0.18498,,156,0.047562,5.413463698,-0.19962,,,156.5918358,159.37,163.1344968,147.13
156.5204877,1.8914,2.323602302,-0.18411,,156.5,0.045991,5.458978028,-0.19991,,,157.0922993,159.37,163.1344968,147.12
157.0205527,2.1057,2.323602302,-0.18285,,157,0.046397,5.506185204,-0.19954,,,157.5927628,159.37,163.1344968,147.11
157.5206177,2.1801,2.323602302,-0.18487,,157.5,0.046919,5.552877847,-0.20016,,,158.0932263,159.32,163.1344968,147.06
158.0206826,2.0779,2.323602302,-0.18411,,158,0.047467,5.599291939,-0.20004,,,158.5936898,159.26,163.1344968,146.99
158.5207476,1.4447,2.323602302,-0.18561,,158.5,0.047984,5.647119328,-0.19999,,,159.0941533,159.2,163.1344968,146.95
159.0208126,1.3594,2.323602302,-0.18492,,159,0.048323,5.693767965,-0.20003,,,159.5946168,159.16,163.1344968,146.92
159.5208776,1.3325,2.323602302,-0.19969,,159.5,0.048776,5.741733754,-0.19963,,,160.0950803,159.14,163.1344968,146.9
160.0209426,1.32,2.323602302,-0.19179,,160,0.049334,5.789551685,-0.19943,,,160.5955438,159.13,163.1344968,146.9
160.5210075,1.3291,2.323602302,-0.19844,,160.5,0.050382,5.836742347,-0.19954,,,161.0960073,159.13,163.1344968,146.93
161.0210725,1.3342,2.323602302,-0.19902,,161,0.051036,5.885684641,-0.19895,,,161.5964708,159.14,163.1344968,146.96
161.5211375,1.3513,2.323602302,-0.19695,,161.5,0.051456,5.9334644,-0.19841,,,162.0969343,159.17,163.1344968,146.98
162.0212025,1.3761,2.323602302,-0.19287,,162,0.051802,5.9821918,-0.19822,,,162.5973978,159.19,163.1344968,147.01
162.5212675,1.4589,2.323602302,0.1407,,162.5,0.052588,6.031130657,-0.19324,,,163.0978613,159.24,163.1344968,147.06
163.0213325,1.8409,2.323602302,0.11385,,163,0.052588,6.079099094,-0.19832,,,163.5983248,159.29,163.1344968,147.11
163.5213974,2.0254,2.323602302,0.075587,,163.5,0.055579,6.12915458,-0.19852,,,164.0987883,159.31,163.1344968,147.11
164.0214624,2.1218,2.323602302,0.045937,,164,0.058674,6.178065408,-0.19347,,,164.5992518,159.32,163.1344968,147.11
164.5215274,2.1146,2.323602302,0.022171,,164.5,0.061782,6.227558379,-0.19837,,,165.0997153,159.3,163.1344968,147.1
165.0215924,1.9836,2.323602302,0.02149,,165,0.064832,6.277620892,-0.19837,,,165.6001788,159.25,163.1344968,147.05
165.5216574,1.3783,2.323602302,0.022507,,165.5,0.06789,6.326474843,-0.1983,,,166.1006423,159.19,163.1344968,146.97
166.0217223,1.3619,2.323602302,0.022766,,166,0.071166,6.377535567,-0.19861,,,166.6011058,159.16,163.1344968,146.93
166.5217873,1.3586,2.323602302,0.024144,,166.5,0.074071,6.427573021,-0.19857,,,167.1015693,159.14,163.1344968,146.91
167.0218523,1.338,2.323602302,0.022269,,167,0.077142,6.477836488,-0.19854,,,167.6020328,159.12,163.1344968,146.88
167.5219173,1.3288,2.323602302,-0.17725,,167.5,0.080275,6.52901321,-0.19841,,,168.1024963,159.11,163.1344968,146.88
168.0219823,1.3344,2.323602302,-0.19218,,168,0.082723,6.579004867,-0.19861,,,168.6029598,159.11,163.1344968,146.88
168.5220473,1.3466,2.323602302,-0.19224,,168.5,0.083259,6.630822625,-0.19846,,,,,,
169.0221122,1.3693,2.323602302,-0.19796,,169,0.0836,6.681985555,-0.19837,,,,,,
169.5221772,1.3886,2.323602302,-0.19851,,169.5,0.083867,6.733021364,-0.19843,,,,,,
170.0222422,1.3972,2.323602302,-0.19882,,170,0.08439,6.785318129,-0.1986,,,,,,
170.5223072,1.4055,2.323602302,-0.19904,,170.5,0.085131,6.836438874,-0.1987,,,,,,
171.0223722,1.4398,2.323602302,-0.054257,,171,0.085641,6.889018645,-0.19911,,,,,,
171.5224371,1.499,2.323602302,0.006303,,171.5,0.086232,6.941305444,-0.19908,,,,,,
172.0225021,1.9377,2.323602302,0.006151,,172,0.086733,6.993116165,-0.19952,,,,,,
172.5225671,2.1513,2.323602302,0.006167,,172.5,0.087337,7.046526389,-0.1996,,,,,,
173.0226321,2.1944,2.323602302,0.006288,,173,0.088146,7.098783287,-0.1995,,,,,,
173.5226971,2.0496,2.323602302,0.006324,,173.5,0.089076,7.152126836,-0.1988,,,,,,
174.0227621,1.4365,2.323602302,0.007075,,174,0.089739,7.205535445,-0.19868,,,,,,
174.522827,1.3509,2.323602302,0.027861,,174.5,0.09051,7.258120167,-0.19878,,,,,,
175.022892,1.3509,2.323602302,0.028497,,175,0.091318,7.312645002,-0.19877,,,,,,
175.522957,1.3465,2.323602302,0.028525,,175.5,0.091988,7.366028151,-0.19858,,,,,,
176.023022,1.3313,2.323602302,-0.13127,,176,0.25751,7.420137968,-0.19862,,,,,,
176.523087,1.3306,2.323602302,-0.19277,,176.5,0.097467,7.474687529,-0.19888,,,,,,
177.0231519,1.3373,2.323602302,-0.1928,,177,0.09774,7.528050231,-0.19888,,,,,,
177.5232169,1.357,2.323602302,-0.19833,,177.5,0.098112,7.583690606,-0.19883,,,,,,
178.0232819,1.3947,2.323602302,-0.19833,,178,0.30319,7.638197829,-0.19959,,,,,,
178.5233469,1.4643,2.323602302,-0.4032,,178.5,1.1077,7.693077252,-0.1948,,,,,,
179.0234119,1.8833,2.323602302,-0.18037,,179,1.2029,7.748725643,-0.19574,,,,,,
179.5234769,2.1041,2.323602302,-0.18579,,179.5,1.2342,7.80319705,-0.19993,,,,,,
180.0235418,2.181,2.323602302,-0.19452,,180,1.296,7.859622951,-0.19998,,,,,,
180.5236068,2.0966,2.323602302,-0.19099,,180.5,1.332,7.91526036,-0.20033,,,,,,
181.0236718,1.9513,2.323602302,-0.19182,,181,1.3547,7.97090878,-0.19642,,,,,,
181.5237368,1.9513,2.323602302,-0.19867,,181.5,1.3698,8.02767882,-0.19569,,,,,,
182.0238018,1.3581,2.323602302,-0.19787,,182,1.3806,8.083277147,-0.19488,,,,,,
182.5238667,1.3564,2.323602302,-0.19823,,182.5,1.3888,8.140467068,-0.1995,,,,,,
183.0239317,1.3562,2.323602302,-0.19774,,183,1.3952,8.197227356,-0.1946,,,,,,
183.5239967,1.3345,2.323602302,-0.19824,,183.5,1.4007,8.253653766,-0.19472,,,,,,
184.0240617,1.3247,2.323602302,-0.19815,,184,1.4227,8.311532769,-0.19444,,,,,,
184.5241267,1.3338,2.323602302,-0.19875,,184.5,1.4288,8.368264279,-0.19491,,,,,,
185.0241917,1.3573,2.323602302,-0.19995,,185,1.4325,8.426217684,-0.19451,,,,,,
185.5242566,1.4072,2.323602302,-0.19308,,185.5,1.4328,8.484101949,-0.19411,,,,,,
186.0243216,1.47,2.323602302,0.024993,,186,1.4308,8.541302574,-0.19401,,,,,,
186.5243866,1.9188,2.323602302,0.02516,,186.5,1.4153,8.600299854,-0.19408,,,,,,
187.0244516,2.1304,2.323602302,0.025155,,187,1.4009,8.658157,-0.19419,,,,,,
187.5245166,2.1858,2.323602302,0.025215,,187.5,1.3926,8.716878466,-0.19452,,,,,,
188.0245815,2.0476,2.323602302,0.025363,,188,1.383,8.775882934,-0.19392,,,,,,
188.5246465,1.459,2.323602302,0.025783,,188.5,1.383,8.833863555,-0.19357,,,,,,
189.0247115,1.3968,2.323602302,0.025641,,189,1.383,8.893974669,-0.19431,,,,,,
189.5247765,1.3646,2.323602302,0.026514,,189.5,1.3724,8.952958575,-0.19838,,,,,,
190.0248415,1.3388,2.323602302,0.027785,,190,1.3757,9.01244869,-0.19838,,,,,,
190.5249065,1.339,2.323602302,0.020884,,190.5,1.3654,9.072569107,-0.19917,,,,,,
191.0249714,1.3423,2.323602302,-0.19236,,191,1.3505,9.131513664,-0.19902,,,,,,
191.5250364,1.3473,2.323602302,-0.19212,,191.5,1.3387,9.192556251,-0.19865,,,,,,
192.0251014,1.3654,2.323602302,-0.19794,,192,1.3464,9.252663009,-0.19836,,,,,,
192.5251664,1.4085,2.323602302,-0.19433,,192.5,1.3527,9.312927635,-0.19852,,,,,,
193.0252314,1.4737,2.323602302,0.023355,,193,1.3616,9.37416408,-0.19796,,,,,,
193.5252963,1.9203,2.323602302,0.022066,,193.5,1.3573,9.434243506,-0.19844,,,,,,
194.0253613,2.1348,2.323602302,0.02235,,194,1.3488,9.496043636,-0.19415,,,,,,
194.5254263,2.1944,2.323602302,0.022483,,194.5,1.3525,9.557278599,-0.19825,,,,,,
195.0254913,2.062,2.323602302,0.022505,,195,1.346,9.618314577,-0.19343,,,,,,
195.5255563,1.4499,2.323602302,0.022329,,195.5,1.3398,9.680671787,-0.19317,,,,,,
196.0256213,1.3659,2.323602302,0.022434,,196,1.3603,9.741877331,-0.19395,,,,,,
196.5256862,1.3637,2.323602302,0.022367,,196.5,3.4113,9.804440785,-0.19487,,,,,,
197.0257512,1.3508,2.323602302,0.023263,,197,3.4113,9.86679448,0.008674,,,,,,
197.5258162,1.3351,2.323602302,0.020909,,197.5,9.0766,9.928613746,0.60122,,,,,,
198.0258812,1.3367,2.323602302,-0.19758,,198,9.5576,9.992101626,1.2689,,,,,,
198.5259462,1.3402,2.323602302,-0.19632,,198.5,9.7036,10.05441369,1.9757,,,,,,
199.0260111,1.357,2.323602302,-0.19682,,199,9.7932,10.11775198,2.6871,,,,,,
199.5260761,1.3835,2.323602302,-0.19323,,199.5,9.8544,10.1812243,3.4059,,,,,,
200.0261411,1.4564,2.323602302,-0.18721,,200,9.9028,10.24381963,4.1272,,,,,,
200.5262061,1.8527,2.323602302,0.02043,,200.5,9.9448,10.30840228,4.8,,,,,,
201.0262711,2.0556,2.323602302,0.000626,,201,9.9826,10.37187663,5.535,,,,,,
201.5263361,2.1454,2.323602302,-0.000071627,,201.5,10.017,10.4359871,6.2733,,,,,,
202.026401,2.1108,2.323602302,-0.00091,,202,10.05,10.50057766,6.8119,,,,,,
202.526466,1.9735,2.323602302,-0.001601,,202.5,10.081,10.56400033,6.9694,,,,,,
203.026531,1.3749,2.323602302,-0.001411,,203,10.167,10.62964881,7.0535,,,,,,
203.526596,1.3547,2.323602302,-0.001441,,203.5,10.23,10.69423479,7.098,,,,,,
204.026661,1.3545,2.323602302,-0.00072,,204,10.289,10.75910959,7.1054,,,,,,
204.5267259,1.3378,2.323602302,-0.000020592,,204.5,10.345,10.82482295,7.1441,,,,,,
205.0267909,1.3252,2.323602302,-0.000984,,205,10.398,10.88937624,7.1981,,,,,,
205.5268559,1.33,2.323602302,-0.19572,,205.5,10.451,10.95578954,7.3033,,,,,,
206.0269209,1.3444,2.323602302,-0.19303,,206,10.501,11.02149178,7.3512,,,,,,
206.5269859,1.3697,2.323602302,-0.19454,,206.5,10.549,11.08714944,7.3979,,,,,,
207.0270509,1.3697,2.323602302,0.015962,,207,10.597,11.15397442,7.4454,,,,,,
207.5271158,1.4405,2.323602302,0.015324,,207.5,10.644,11.21965307,7.4882,,,,,,
208.0271808,1.8897,2.323602302,0.015541,,208,10.691,11.28683377,7.534,,,,,,
