TmStamp + TZ,Date,Time,GHI [W/m2],DfHI [W/m2],DNI [W/m2],Diff_Fraction,SolarZenith [°],SolarAzimuth [°],AirMass,Wspd [m/s],HSAT_Gpoa [W/m2],FT_Gpoa [W/m2],Tamb [°C],HSAT_Tmod [°C],DC_Imp_HSAT_T8_Total [A],DC_Imp_HSAT_T7_Total [A],DC_Imp_FT_T16_Total [A],DC_Imp_FT_T15_Total [A],DC_Vmp_HSAT_T8 [V],DC_Vmp_HSAT_T7 [V],DC_Vmp_FT_T16 [V],DC_Vmp_FT_T15 [V],AC_Pwr_FT [W],AC_Pwr_HSAT [W],HSAT_T7_angle [°],HSAT_T8_angle [°]
2020-06-16 14:45:00+02:00,2020-06-16,2:45:00 PM,803.34728597,110.72897517,871.61080322,0.1378562985,37.190111076,219.9066664,1.2516444431,2,880.73333333,916.6,28.26,47.266666667,31.792666667,31.976,33.285333333,34.101333333,653.34533333,665.62333333,665.04133333,663.794,43996,41072,24.820000203,25.053333155
2020-06-16 15:00:00+02:00,2020-06-16,3:00:00 PM,786.2659356,114.81571562,862.65491876,0.1460409239,38.615111118,225.00444438,1.2760000004,3.4000000954,890,891.53333333,27.98,47.593333333,32.128666667,32.324666667,32.455333333,33.234666667,653.53666667,666.262,669.12533333,667.47,43067.333333,41474,28.686666743,28.720000203
2020-06-16 15:15:00+02:00,2020-06-16,3:15:00 PM,820.91438056,192.54925079,824.06670736,0.232365948,40.169888645,229.84444444,1.304611112,2.5999999046,929.93333333,898.6,27.94,47.253333333,33.496,33.743333333,32.605333333,33.410666667,651.48066667,665.138,670.592,668.552,43402.666667,43158.666667,32.020000203,32.220000203
2020-06-16 15:30:00+02:00,2020-06-16,3:30:00 PM,582.34856127,435.94612054,185.83380756,0.7761077427,41.836888801,234.43888889,1.3380333318,2.4000000954,615.86666667,604.33333333,28.1,46.953333333,22.529333333,22.910666667,22.475333333,22.885333333,658.14533333,669.67,668.81333333,671.252,29928.666667,29480,35.639999644,35.426666768
2020-06-16 15:45:00+02:00,2020-06-16,3:45:00 PM,445.76295641,408.71705797,39.77785033,0.9316274491,43.601111094,238.79222209,1.3766666651,0.8999999762,554.06666667,546.93333333,28.2,43.88,20.326,20.439333333,20.039333333,20.234666667,664.782,682.56,677.37133333,679.12866667,26810.666667,26626,38.753332774,38.626666514
2020-06-16 16:00:00+02:00,2020-06-16,4:00:00 PM,781.40905151,303.73924934,686.21376928,0.4044044955,45.443777932,242.93444434,1.4208333333,0.8000000119,862.93333333,759.8,28.086666667,42.713333333,29.946666667,30.751333333,26.681333333,27.188666667,676.50133333,684.084,678.532,681.69733333,35973.333333,40304,42.079999797,41.833333333
2020-06-16 16:15:00+02:00,2020-06-16,4:15:00 PM,484.07712606,320.0954912,233.26377488,0.7719223536,47.355666606,246.8866667,1.4713000033,1.8999999762,704,564.53333333,28.94,48.5,26.138,26.49,21.511333333,21.739333333,651.756,661.386,663.51866667,665.956,28262.666667,33517.333333,44.766666667,44.540000153
2020-06-16 16:30:00+02:00,2020-06-16,4:30:00 PM,526.47023095,265.96912927,400.83580834,0.5945735276,49.323555586,250.66666633,1.5288777775,0,549.86666667,426.93333333,26.986666667,41.093333333,19.829333333,20.412666667,15.398,15.542,674.55866667,678.54333333,676.61,683.02466667,20608.666667,26837.333333,47.199999746,47.479999797
2020-06-16 16:45:00+02:00,2020-06-16,4:45:00 PM,494.04447801,338.00647007,247.08615751,0.7684521675,51.336666277,254.29000024,1.5947555568,0.400000006,664.46666667,511.93333333,27.973333333,43.52,23.258,24.174666667,19.191333333,19.409333333,677.12933333,679.18933333,680.10466667,684.09466667,25909.333333,31549.333333,50.22666626,50.153333028
2020-06-16 17:00:00+02:00,2020-06-16,5:00:00 PM,291.68587816,285.96440803,5.8616503855,0.9806509601,53.384777578,257.78222215,1.6701555557,0.5,292,288.46666667,26.56,39.033333333,10.97,11.112666667,11.004,11.164,676.51066667,688.21733333,685.91066667,687.05266667,14999.333333,14790,52.846666718,52.919999695
2020-06-16 17:15:00+02:00,2020-06-16,5:15:00 PM,225.66266123,222.83786214,1.5481029597,0.9878936198,55.459888755,261.15777791,1.7563888907,1,205.13333333,224.13333333,26.226666667,34.413333333,7.7153333333,7.9133333333,8.646,8.7793333333,682.43466667,688.79733333,693.01333333,692.294,11870.666667,10562,55.333333333,55.426666768
2020-06-16 17:30:00+02:00,2020-06-16,5:30:00 PM,204.45303531,201.42873535,2.1257116205,0.98575659,57.554666519,264.4299998,1.8555000001,1.2000000477,184.06666667,205.66666667,25.873333333,32.1,6.876,7.066,7.9406666667,7.982,688.55533333,694.07266667,691.852,696.35933333,10876.666667,9480,57.520000203,57.626666768
2020-06-16 17:45:00+02:00,2020-06-16,5:45:00 PM,160.14660068,159.43077511,0.3482729992,0.9955045376,59.658778085,267.61777785,1.9698111203,0,132.6,153.46666667,25.346666667,30.66,4.9573333333,5.0906666667,5.976,6,684.13733333,691.02466667,689.386,692.71066667,8136,6795.3333333,59.600000254,59.699999491
2020-06-16 18:00:00+02:00,2020-06-16,6:00:00 PM,168.89513635,169.25567288,0.2993401155,1.0044396222,61.768666882,270.73111098,2.1024111085,0.5,133,157.66666667,25.166666667,29.52,5.006,5.126,6.026,6.0646666667,685.404,692.654,691.242,695.11666667,8239.3333333,6867.3333333,60.260000356,59.960000356
2020-06-16 18:15:00+02:00,2020-06-16,6:15:00 PM,167.72914022,166.42125058,1.7649121861,0.99255807,63.876889123,273.78333333,2.2575777822,0.400000006,145.6,152.46666667,24.94,29.206666667,5.372,5.4646666667,5.7653333333,5.7986666667,689.688,695.23333333,690.46266667,695.75266667,7874,7390,60.046666718,59.953333282
2020-06-16 18:30:00+02:00,2020-06-16,6:30:00 PM,347.32058902,118.29253023,581.94674956,0.3772443155,65.976888953,276.78666687,2.4397333437,0.3000000119,626.13333333,278.6,25.613333333,33.813333333,22.654,22.559333333,9.9086666667,10.062,683.20333333,695.69933333,700.316,701.93066667,13854,30519.333333,59.980000051,59.906667074
2020-06-16 18:45:00+02:00,2020-06-16,6:45:00 PM,320.4843472,74.594468774,678.05875176,0.2327603251,68.06366645,279.76555583,2.6560777797,0.6999999881,792.06666667,263.46666667,26.693333333,45.566666667,28.855333333,28.764666667,9.082,9.188,657.17333333,669.82133333,698.97333333,701.78133333,12608,37470,59.98666687,60.11333313
2020-06-16 19:00:00+02:00,2020-06-16,7:00:00 PM,286.0989563,66.213002353,665.7736084,0.231373722,70.131111399,282.7066664,2.9152777963,0.6999999881,751.2,209.26666667,26.666666667,47.846666667,27.446666667,27.344666667,7.022,7.2013333333,654.88866667,667.16666667,698.192,697.098,9760.6666667,35499.333333,60.040000153,60.039999644
2020-06-16 19:15:00+02:00,2020-06-16,7:15:00 PM,251.67433489,60.690598594,642.55878499,0.2413347801,72.174000125,285.62777744,3.2304999961,0.3000000119,709.06666667,163.46666667,26.86,47.313333333,26.022,25.894,5.3066666667,5.4646666667,657.812,670.29,695.52666667,695.81066667,7352.6666667,33738.666667,59.880000305,60.026667277
2020-06-16 19:30:00+02:00,2020-06-16,7:30:00 PM,217.13430227,56.83223665,605.83906657,0.2620088342,74.186666701,288.54000007,3.6202666627,1.7000000477,653.26666667,120.4,26.526666667,46.526666667,24.06,24.056,3.79,3.922,661.50733333,672.754,692.44266667,695.12666667,5230.6666667,31448,57.739999898,57.653333537
2020-06-16 19:45:00+02:00,2020-06-16,7:45:00 PM,183.26604682,52.450368161,564.63208143,0.2865406583,76.163777669,291.44777764,4.1104000436,1,553.66666667,82.866666667,25.82,43.613333333,20.465333333,20.596,2.5973333333,2.7286666667,669.36933333,679.63866667,687.396,688.484,3546.6666667,27154,45.786667124,45.413333384
2020-06-16 20:00:00+02:00,2020-06-16,8:00:00 PM,111.11451204,47.447316149,522.24005669,0.5310710417,78.09933336,294.35666707,4.7414444394,1.2000000477,172.2,46.533333333,25.186666667,39.473333333,16.374,16.708,1.8106666667,1.9366666667,620.632,687.054,677.41,675.13666667,2426,21292.666667,36.800000254,36.579999797
2020-06-16 20:15:00+02:00,2020-06-16,8:15:00 PM,44.396288808,42.595822144,261.78140945,0.9695589178,79.98711107,297.27888896,5.576466661,0.6000000238,47.2,32.266666667,24.466666667,30.086666667,12.414666667,9.764,1.41,1.5453333333,464.438,673.736,663.58533333,659.33866667,1846.6666667,12148,29.880000178,29.653333537
2020-06-16 20:30:00+02:00,2020-06-16,8:30:00 PM,36.516869312,36.834880151,31.038999769,1.0095375955,81.81993315,300.21666633,6.7218777763,0.400000006,44.2,28.333333333,24.206666667,25.34,5.7453333333,5.4166666667,1.2373333333,1.322,470.522,672.29866667,650.294,660.418,1578,6159.3333333,24.086666616,23.766666667
2020-06-16 20:45:00+02:00,2020-06-16,8:45:00 PM,31.087472428,31.632540872,4.5098036971,1.0177850412,83.591600121,303.17444424,8.365266641,1.1000000238,33.933333333,24.4,23.813333333,23.44,2.004,2.3873333333,1.0586666667,1.0713333333,385.18533333,509.70066667,651.284,654.63733333,1294.6666667,1913.3333333,18.619999949,18.506666819
2020-06-16 21:00:00+02:00,2020-06-16,9:00:00 PM,29.454658678,30.028622458,27.312923392,1.0195566893,85.290122138,306.15,10.85722226,1,30.8,24.4,23.5,22.713333333,1.1986666667,1.2193333333,1.0193333333,0.996,626.60133333,657.76866667,650.12333333,648.13666667,1214.6666667,1495.3333333,13.746666718,13.473333359
2020-06-16 21:15:00+02:00,2020-06-16,9:15:00 PM,26.36499691,26.954868719,10.021935188,1.0217859427,86.898822191,309.17222222,14.902333313,1.1000000238,27.4,21.266666667,23.593333333,22.566666667,1.0933333333,1.1273333333,0.9106666667,0.904,656.12666667,653.618,635.706,645.814,1083.3333333,1406.6666667,8.4866666794,8.6133333206
2020-06-16 21:30:00+02:00,2020-06-16,9:30:00 PM,11.18458066,11.441414176,0.1671533282,1.0239277826,88.394866435,312.22111138,21.961333402,0.6999999881,13.133333333,9.6,23.606666667,23.02,0.5046666667,0.5313333333,0.4513333333,0.4586666667,632.808,628.978,623.18933333,629.65333333,504.66666667,624.66666667,3.1266666676,3.1000000288
2020-06-17 04:45:00+02:00,2020-06-17,4:45:00 AM,21.768623564,22.137005615,10.967431787,1.018059308,87.923477766,48.754666646,19.207888836,0.6000000238,17.533333333,16.133333333,16.333333333,15.606666667,0.6926666667,0.7086666667,0.5973333333,0.6,661.96133333,666.16533333,643.55266667,650.08,708,892,-5.400000058,-5.433333333
2020-06-17 05:00:00+02:00,2020-06-17,5:00:00 AM,32.650562265,32.649630144,6.0607942707,1.0009508491,86.38717787,51.791333305,13.354999987,0,28.866666667,25.333333333,16.753333333,16.58,1.1426666667,1.1753333333,0.9406666667,0.9453333333,673.54133333,677.926,668.63133333,671.84933333,1190,1518,-10.95999997,-10.97999999
2020-06-17 05:15:00+02:00,2020-06-17,5:15:00 AM,43.362241109,43.703716024,6.1097427328,1.008782351,84.747122277,54.795666716,9.9268888791,0.8999999762,38.466666667,35.733333333,17.153333333,17.353333333,1.6306666667,1.5826666667,1.348,1.3753333333,689.06,700.346,675.03733333,674.94,1750.6666667,2176.6666667,-16.10000006,-16.24666678
2020-06-17 05:30:00+02:00,2020-06-17,5:30:00 AM,58.297294829,58.009198295,49.647703751,0.9971365584,83.023611111,57.769666629,7.7649999619,1.3999999762,57.866666667,47.733333333,17.26,17.806666667,3.3093333333,4.0293333333,1.766,1.8033333333,719.73733333,696.72933333,692.804,696.11266667,2388,5143.3333333,-21.48666674,-21.68000005
2020-06-17 05:45:00+02:00,2020-06-17,5:45:00 AM,130.76714283,72.684913805,394.90151206,0.5669640455,81.23173328,60.720444404,6.3113444646,1,107.6,64.133333333,17.58,18.693333333,6.1273333333,6.31,2.272,2.3173333333,690.13533333,740.676,696.00266667,698.44533333,3108.6666667,8732,-27.17999992,-27.22666664
2020-06-17 06:00:00+02:00,2020-06-17,6:00:00 AM,174.04878472,86.429161157,477.22261522,0.4961740024,79.379000346,63.651555549,5.2809444427,1.7999999523,159.26666667,82.133333333,18.266666667,21.613333333,13.252666667,8.4753333333,2.618,2.7193333333,664.23066667,741.35266667,691.69,693.03266667,3600.6666667,14986.666667,-33.99333344,-33.78000018
2020-06-17 06:15:00+02:00,2020-06-17,6:15:00 AM,219.55870056,109.24393048,512.01364068,0.4981903123,77.474888865,66.568000115,4.520900027,2.2000000477,513.06666667,105.73333333,19.386666667,26.166666667,19.258,14.763333333,3.2726666667,3.438,707.04533333,709.84866667,696.93666667,697.08066667,4568.6666667,23748,-41.38000005,-41.72666677
2020-06-17 06:30:00+02:00,2020-06-17,6:30:00 AM,237.03771311,102.4246777,544.04258558,0.4331358539,75.524778069,69.477111053,3.9406777726,0.400000006,580.46666667,97.8,20.186666667,28.266666667,22.154,17.664666667,3.5353333333,3.7093333333,699.78,713.17,708.00866667,705.098,5004,27698.666667,-52.89333344,-52.91999969
2020-06-17 06:45:00+02:00,2020-06-17,6:45:00 AM,245.33659566,78.051732381,593.40517442,0.3182791766,73.535777791,72.384222243,3.4866999838,0,680.06666667,100.8,21.14,34.54,26.296,23.45,3.396,3.6226666667,687.232,693.74866667,716.69133333,710.42466667,4888.6666667,33756,-60.5,-59.96666667
2020-06-17 07:00:00+02:00,2020-06-17,7:00:00 AM,260.0947158,70.370228153,603.53607593,0.2806014591,71.512555525,75.297222222,3.123088887,1,673.13333333,155.86666667,21.506666667,39.646666667,26.552666667,24.834,3.95,4.0906666667,687.25133333,686.408,713.75066667,710.19866667,5605.3333333,34684,-60.28666662,-59.99333394
2020-06-17 07:15:00+02:00,2020-06-17,7:15:00 AM,260.36583193,69.934623125,538.36361495,0.3328696118,69.460666572,78.223888906,2.8271999915,0.6000000238,609.66666667,176.73333333,21.953333333,40.486666667,23.35,22.145333333,4.742,4.7793333333,677.10133333,686.57933333,705.592,714.53733333,6628,30459.333333,-60.16666641,-59.94666672
2020-06-17 07:30:00+02:00,2020-06-17,7:30:00 AM,332.87507799,67.089195167,699.75817193,0.201644912,67.386110942,81.171888818,2.5825888899,0,782.53333333,250.26666667,22.92,43.733333333,29.364666667,28.516,7.0493333333,7.1966666667,661.638,676.86733333,707.656,717.42,9973.3333333,38048,-60.05333328,-59.88666662
2020-06-17 07:45:00+02:00,2020-06-17,7:45:00 AM,368.44057075,71.446898312,719.50774875,0.1939580111,65.294666714,84.15,2.3782666657,0,815.26666667,295.6,23.233333333,46.56,30.405333333,29.786,8.9673333333,8.9853333333,654.19333333,667.20533333,704.62866667,714.20666667,12558,39013.333333,-59.68000005,-60.09999975
2020-06-17 08:00:00+02:00,2020-06-17,8:00:00 AM,403.85518426,73.291944292,739.21692708,0.1815854611,63.190222465,87.169999949,2.2056555536,0.5,844.6,342.26666667,24,47.973333333,31.359333333,30.844666667,10.782,10.876666667,650.804,664.19466667,707.43666667,713.428,15174,40082.666667,-59.3399999,-59.89333293
2020-06-17 08:15:00+02:00,2020-06-17,8:15:00 AM,440.89112074,75.981200578,760.70402357,0.1724114445,61.080555852,90.247777812,2.0583222151,1.8999999762,869.26666667,390.73333333,23.966666667,49.566666667,32.233333333,31.778666667,12.752,12.9,649.28866667,661.41533333,703.61933333,706.40666667,17846,41052,-59.86666641,-60.04666697
2020-06-17 08:30:00+02:00,2020-06-17,8:30:00 AM,476.20599535,77.080381351,780.55574748,0.1619001809,58.971000375,93.382222239,1.9316999978,0.8999999762,890.73333333,439.73333333,24.666666667,50.526666667,32.987333333,32.568666667,14.666666667,14.942666667,646.41466667,660.75866667,701.20133333,700.454,20513.333333,41915.333333,-59.08666687,-58.49333344
2020-06-17 08:45:00+02:00,2020-06-17,8:45:00 AM,511.73854302,77.389022234,799.80615913,0.151292655,56.868666797,96.594444275,1.8223333319,1.5,902.46666667,484.6,24.333333333,50.26,33.157333333,33.012666667,16.523333333,16.856,647.12866667,660.246,696.95533333,695.68533333,22982.666667,42298.666667,-56.87333374,-56.6600001
2020-06-17 09:00:00+02:00,2020-06-17,9:00:00 AM,544.47401259,78.405736796,813.50936211,0.1440136636,54.77911093,99.898888906,1.7274222228,1.3999999762,913,532,25.26,50.753333333,33.629333333,33.424,18.359333333,18.782666667,643.98733333,657.76133333,693.35733333,690.06666667,25380.666667,42644,-54.40000025,-54.44666697
2020-06-17 09:15:00+02:00,2020-06-17,9:15:00 AM,577.07161594,81.052153524,824.17613525,0.1404617518,52.711222882,103.30777774,1.6448777782,2.2000000477,921.26666667,577,25.946666667,51.826666667,33.828666667,33.694666667,20.208,20.66,641.71333333,653.98,689.06266667,684.41733333,27709.333333,42731.333333,-52.25333303,-52.05333354
2020-06-17 09:30:00+02:00,2020-06-17,9:30:00 AM,610.41692776,83.252955797,836.37802734,0.1363987795,50.672333527,106.84111108,1.5727111141,1.7999999523,923.6,621.26666667,25.6,51.18,33.888666667,33.772,21.920666667,22.505333333,642.62533333,656.046,684.15,678.66466667,29862.666667,42891.333333,-49.45333328,-49.84666646
2020-06-17 09:45:00+02:00,2020-06-17,9:45:00 AM,639.40987888,83.807879469,845.65494927,0.1310787204,48.672111087,110.5133333,1.5095111092,1.6000000238,922.53333333,667.06666667,26.186666667,51.446666667,33.774,33.753333333,23.602666667,24.186,642.98666667,655.342,678.058,673.55666667,31860.666667,42779.333333,-47.02666677,-47.27333323
2020-06-17 10:00:00+02:00,2020-06-17,10:00:00 AM,670.29658,88.893721941,851.52524482,0.1325623246,46.720111126,114.34333335,1.4543888887,2.2999999523,920,708.53333333,26.746666667,51.28,33.624666667,33.64,25.194666667,25.744666667,643.33066667,654.13333333,673.056,670.10533333,33738.666667,42575.333333,-44.49999975,-44.41333313
2020-06-17 10:15:00+02:00,2020-06-17,10:15:00 AM,701.47546522,95.468520016,857.69293484,0.1360394658,44.828333367,118.35444438,1.4061111119,1,916.6,752.6,27.206666667,52.573333333,33.456,33.481333333,26.85,27.312,639.818,652.53333333,667.82133333,668.12533333,35627.333333,42216.666667,-41.82666626,-41.88000005
2020-06-17 10:30:00+02:00,2020-06-17,10:30:00 AM,661.1885732,241.70185979,569.3322433,0.4288573277,43.006333288,122.56222212,1.3636888862,2.0999999046,882.26666667,768.53333333,27.473333333,51.64,32.083333333,32.252666667,27.596,28.098,642.416,655.02533333,667.58466667,666.382,36546,40702,-38.90666656,-39.08000005
2020-06-17 10:45:00+02:00,2020-06-17,10:45:00 AM,748.00953539,126.21266013,828.71994006,0.1855068536,41.273111174,127.00333354,1.326900004,1.6000000238,801.93333333,754.2,26.826666667,47.173333333,29.404666667,29.751333333,27.626,27.926,652.51666667,665.892,671.65866667,672.816,36535.333333,38092.666667,-35.97333349,-35.97333298
2020-06-17 11:00:00+02:00,2020-06-17,11:00:00 AM,770.52214966,90.602978092,884.04147678,0.1175744931,39.639333174,131.65999993,1.2952111072,0.5,901.6,863.06666667,27.68,48.726666667,32.586666667,32.728666667,30.778666667,31.484666667,650.784,665.996,668.00133333,662.836,40717.333333,42008.666667,-32.78666649,-33
2020-06-17 11:15:00+02:00,2020-06-17,11:15:00 AM,789.44529758,95.175620439,883.59854804,0.1205467078,38.123333274,136.58111098,1.2679888911,1.6000000238,890.6,890,27.68,49.033333333,32.175333333,32.338,31.847333333,32.287333333,649.65133333,663.72,662.10933333,664.078,41732.666667,41357.333333,-29.44000003,-29.33333333
2020-06-17 11:30:00+02:00,2020-06-17,11:30:00 AM,772.13054776,116.46710553,818.93761332,0.1789684219,36.742222171,141.77000003,1.2448777768,1.2000000477,888.53333333,924.53333333,28.173333333,48.433333333,32.032666667,32.189333333,33.020666667,33.531333333,648.72,661.52,656.80666667,658.6,43038,41042,-26.08666674,-26.21999982
2020-06-17 11:45:00+02:00,2020-06-17,11:45:00 AM,834.99166734,173.1229432,811.91053789,0.2144537136,35.515444438,147.22111104,1.2256888893,2.0999999046,879.73333333,948.86666667,27.76,48.886666667,31.411333333,31.442,33.662,34.381333333,647.77666667,656.46533333,649.44666667,652.64666667,43556,40032,-22.27333323,-22.53333333
2020-06-17 12:00:00+02:00,2020-06-17,12:00:00 PM,828.53872206,223.14583825,736.16787404,0.2993642916,34.461888801,152.9333335,1.2099666662,1.1000000238,702.8,778.86666667,28.153333333,49.366666667,25.004666667,25.363333333,26.189333333,26.664,642.51133333,652.798,647.30333333,649.53933333,33642,31855.333333,-18.70666644,-18.79333344
2020-06-17 12:15:00+02:00,2020-06-17,12:15:00 PM,689.0639623,199.28410577,587.85046601,0.3926015728,33.599555588,158.88444434,1.1976888869,1.2000000477,503.2,570.73333333,26.846666667,41.14,17.336,18.011333333,20.873333333,20.944,670.16066667,673.75466667,669.18466667,670.73066667,28168,23661.333333,-14.95333335,-15.1666666
2020-06-17 12:30:00+02:00,2020-06-17,12:30:00 PM,856.74900309,112.28226835,887.00560371,0.1310482504,32.945444446,165.04444427,1.188722229,0.400000006,823.46666667,960.46666667,28.073333333,43.333333333,28.818666667,28.802666667,34.173333333,34.677333333,663.99,673.26866667,655.55866667,660.40933333,44468,37670,-11.0266667,-11.05333335
2020-06-17 12:45:00+02:00,2020-06-17,12:45:00 PM,871.11673245,118.79906413,890.55823161,0.1363635987,32.513222207,171.3566664,1.1829666668,1,867.13333333,1010.2666667,28.993333333,47.133333333,30.984666667,31.281333333,36.290666667,36.881333333,652.25066667,663.69133333,643.68666667,645.33066667,46267.333333,40034,-7.113333257,-7.026666609
2020-06-17 13:00:00+02:00,2020-06-17,1:00:00 PM,856.0158983,152.528297,831.07415,0.1937245258,32.313000404,177.7655543,1.1802666267,1.7000000477,876.66666667,1025.3333333,28.613333333,49.913333333,31.462,31.738666667,36.942,37.465333333,646.11133333,658.16866667,636.96466667,639.104,46574.666667,40260,-2.959999986,-3.073333327
2020-06-17 13:15:00+02:00,2020-06-17,1:15:00 PM,934.51059096,186.85834673,884.16492174,0.1998921581,32.348777813,184.19999915,1.18076665,0.8000000119,877.73333333,1047.8,28.613333333,50.006666667,32.334,32.484,38.439333333,39.073333333,645.63333333,657.53133333,636.68933333,637.53,48284.666667,41218.666667,0.8933333293,1.0333333423
2020-06-17 13:30:00+02:00,2020-06-17,1:30:00 PM,669.30518731,230.60275489,512.15726824,0.5027372648,32.620777893,190.58555552,1.1841888812,2.5999999046,911.6,1057.7333333,29.153333333,50.826666667,32.812666667,33.020666667,38.367333333,38.789333333,646.148,655.07466667,633.034,634.212,48067.333333,41696.666667,5.0733333747,5.3066666921
2020-06-17 13:45:00+02:00,2020-06-17,1:45:00 PM,638.2751436,223.37506748,488.78937593,0.4818916347,33.121444405,196.85777774,1.1909222285,2.5999999046,788.86666667,914.26666667,28.906666667,49.933333333,29.499333333,29.804666667,34.029333333,34.445333333,646.672,655.74133333,633.50133333,639.32133333,42786.666667,37610.666667,8.9866666158,9.1933333715
2020-06-17 14:00:00+02:00,2020-06-17,2:00:00 PM,753.26225993,262.76267378,590.83539134,0.4105820608,33.839444436,202.95999993,1.2007999976,1.8999999762,705.2,796.93333333,28.72,48.906666667,25.480666667,25.863333333,28.503333333,28.957333333,645.03533333,660.49066667,643.944,650.06933333,36500.666667,33024,13.119999949,13.426666641
2020-06-17 14:15:00+02:00,2020-06-17,2:15:00 PM,855.77358873,257.88005388,720.49528326,0.333975335,34.762222205,208.8399999,1.2140666684,3.2999999523,936.8,1035.8666667,29.306666667,48.42,33.606666667,34.128,37.522,37.942,649.11866667,664.234,642.296,647.07333333,47635.333333,43552,17.166666794,17.433333143
2020-06-17 14:30:00+02:00,2020-06-17,2:30:00 PM,851.29546678,242.00907305,750.59347043,0.2903673333,35.870444531,214.47555542,1.2306666626,2.0999999046,627.66666667,640.4,28.5,44.506666667,23.678666667,24.333333333,24.954666667,25.006,658.906,668.546,649.256,656.10533333,32438,31189.333333,21.026666387,21.106666819
2020-06-17 14:45:00+02:00,2020-06-17,2:45:00 PM,860.85329793,203.29136081,828.19280023,0.2369783541,37.145999993,219.84777747,1.2510888881,1.7999999523,937.93333333,945.2,29.466666667,46.56,33.718,33.949333333,34.760666667,35.3,651.40466667,665.15933333,650.29466667,650.78,44736.666667,43497.333333,24.779999797,24.859999847
2020-06-17 15:00:00+02:00,2020-06-17,3:00:00 PM,898.42599216,277.5315879,796.89212511,0.3087976906,38.569777764,224.95333303,1.2754111105,0.400000006,1010.6,979.46666667,28.993333333,49.84,36.387333333,36.945333333,35.55,36.24,647.73066667,658.14933333,652.978,650.23,45870,46628,28.533333206,28.533333333
2020-06-17 15:15:00+02:00,2020-06-17,3:15:00 PM,365.90854136,315.99100138,55.583087042,0.9093963481,40.123444663,229.79444444,1.3040666686,1.7000000477,555.86666667,542.13333333,28.58,46.7,20.909333333,21.264666667,20.648,21.014,656.09733333,660.63466667,655.712,655.24466667,26908,26931.333333,31.973333359,31.873333486
2020-06-17 15:30:00+02:00,2020-06-17,3:30:00 PM,294.74323307,255.86665955,48.675009681,0.9294847071,41.789444563,234.39333327,1.3373444491,0.5,303.73333333,301.46666667,27.633333333,39.426666667,11.342,11.486,11.488,11.612,670.17066667,678.16266667,677.398,676.22866667,15343.333333,15123.333333,35.566666667,35.519999949
2020-06-17 15:45:00+02:00,2020-06-17,3:45:00 PM,380.9746543,288.97539537,129.66010858,0.8630788654,43.551555549,238.75111118,1.3758222196,0.8999999762,337.66666667,324.26666667,27.32,35.613333333,12.128666667,12.133333333,11.789333333,12.032666667,678.10066667,688.70133333,685.12066667,684.53,16153.333333,16328,38.253333282,38.613332876
2020-06-17 16:00:00+02:00,2020-06-17,4:00:00 PM,701.84129503,240.01295047,662.88812879,0.3864072667,45.394333352,242.89888882,1.4199555529,1.8999999762,929.53333333,799.93333333,29.073333333,45.833333333,32.898666667,32.918666667,28.936,29.62,656.06,668.55666667,666.10866667,666.87466667,38536,42368.666667,41.200000254,41.953333282
2020-06-17 16:15:00+02:00,2020-06-17,4:15:00 PM,374.78757748,273.54714254,145.63333968,0.8364696801,47.305888833,246.85,1.4703555584,1.7999999523,419.2,379.46666667,28.626666667,46.406666667,15.701333333,16.05,15.117333333,15.059333333,651.92666667,670.366,666.25,671.94333333,19884,20446.666667,44.733333333,44.613333639
2020-06-17 16:30:00+02:00,2020-06-17,4:30:00 PM,194.97402242,193.57316793,0.1330233434,0.9928357674,49.273555671,250.63111081,1.528055554,1.7999999523,146.26666667,160.2,27.14,36.2,5.644,5.822,6.37,6.4726666667,672.85666667,680.886,676.144,673.37533333,8517.3333333,7624,47.266667175,47.613333384
2020-06-17 16:45:00+02:00,2020-06-17,4:45:00 PM,395.28397251,285.16530168,176.7532742,0.8046686374,51.286444261,254.26222212,1.5938111107,1.5,431.33333333,359.86666667,26.746666667,33.366666667,15.053333333,15.688,12.932,13.19,687.346,695.63333333,690.53866667,685.25,17755.333333,21262.666667,50.220000712,50.039999898
2020-06-17 17:00:00+02:00,2020-06-17,5:00:00 PM,518.23942481,203.46137034,534.66444106,0.4469974157,53.334333123,257.75111118,1.6688111107,1.7000000477,828.4,587.53333333,27.746666667,42.02,29.576666667,29.734,21.165333333,21.777333333,669.00733333,679.36266667,686.454,682.9,29002.666667,38891.333333,52.759999847,52.760000102
2020-06-17 17:15:00+02:00,2020-06-17,5:15:00 PM,510.18468391,250.36633589,466.8475262,0.5774756806,55.40955552,261.1288893,1.7550000005,0.6000000238,783.73333333,526.2,27.14,43.806666667,28.102,28.517333333,19.174666667,19.602,664.45666667,673.78333333,686.74933333,683.80133333,26239.333333,37114,55.139999644,55.139999898
2020-06-17 17:30:00+02:00,2020-06-17,5:30:00 PM,244.17966665,211.4425137,54.612501976,0.9380930106,57.502555762,264.40222236,1.8538555556,3.2000000477,430.06666667,335,26.733333333,43.406666667,15.902666667,15.97,12.524666667,12.758,661.25866667,672.83066667,681.56,681.63933333,17009.333333,20642.666667,57.479999797,57.639999898
