TmStamp + TZ,Date,Time,GHI [W/m2],DfHI [W/m2],DNI [W/m2],Diff_Fraction,SolarZenith [°],SolarAzimuth [°],AirMass,Wspd [m/s],HSAT_Gpoa [W/m2],FT_Gpoa [W/m2],Tamb [°C],HSAT_Tmod [°C],DC_Imp_HSAT_T8_Total [A],DC_Imp_HSAT_T7_Total [A],DC_Imp_FT_T16_Total [A],DC_Imp_FT_T15_Total [A],DC_Vmp_HSAT_T8 [V],DC_Vmp_HSAT_T7 [V],DC_Vmp_FT_T16 [V],DC_Vmp_FT_T15 [V],AC_Pwr_FT [W],AC_Pwr_HSAT [W],HSAT_T7_angle [°],HSAT_T8_angle [°],(1-COS)FT,(1+cos)FT,G-POA- FT-25,COS T (FT 25),SunHrs-FT ,,G-POA-HSAT7,COST (HSAT7),(1-COS)7,(1+cos)7,Gamma-HSAT7,,G-POA-HSAT8,COST (HSAT8),(1-COS)8,(1+cos)8,Gamma-HSAT8,GPOA-HSAT-AV,SunHrs-HSAT,GPOA_HSAT_Corrected
2020-06-02 07:15:00+02:00,6/2/2020,0.302083333,296.4815799,66.55496063,671.5681247,0.224661108,69.968111,79.53222215,2.917733338,0.800000012,757.6,208.5333333,20.4,38.95333333,28.802,27.702,5.434,5.490666667,677.206,682.514,719.1673333,721.75,7744,37751.33333,-59.92000046,-59.81999995,0.046846106,0.953153894,208.5333333,0.238312287,0.052133333,,757.6,-0.627760269,0.249395648,0.750604352,90,,757.6,-0.626433797,0.248640886,0.751359114,90,757.6,0.1894,757.6
2020-06-02 07:30:00+02:00,6/2/2020,0.3125,332.4216037,69.12806558,699.8102119,0.208094714,67.88500019,82.50666665,2.658011121,1,799.7333333,256.1333333,20.87333333,40.98,29.75,29.254,7.219333333,7.218,671.16,679.0106667,716.2346667,720.8506667,10222.66667,39098,-59.95333354,-59.93333333,0.046846106,0.953153894,256.1333333,0.290135535,0.064033333,,799.7333333,-0.606587083,0.249647401,0.750352599,90,,799.7333333,-0.606312753,0.249496336,0.750503664,90,799.7333333,0.199933333,799.7333333
2020-06-02 07:45:00+02:00,6/2/2020,0.322916667,368.9799632,71.79641478,724.5315369,0.194665432,65.7865554,85.50888892,2.442011118,0.600000024,835.2666667,305.8,21.40666667,42.30666667,30.888,30.60266667,9.136,9.114666667,665.6193333,672.8406667,712.3226667,716.282,12861.33333,40388.66667,-60.21999995,-60.04666672,0.046846106,0.953153894,305.8,0.341528905,0.07645,,835.2666667,-0.585447256,0.251664488,0.748335512,90,,835.2666667,-0.583001525,0.250352766,0.749647234,90,835.2666667,0.208816667,835.2666667
2020-06-02 08:00:00+02:00,6/2/2020,0.333333333,405.571185,73.97522202,746.5424622,0.182488594,63.67866643,88.55111109,2.260299995,1.100000024,865.4,355,22.1,43.56,31.93733333,31.66066667,11.11133333,11.11,661.6013333,670.4686667,707.9046667,712.3573333,15578,41529.33333,-60,-60.08666687,0.046846106,0.953153894,355,0.392283293,0.08875,,865.4,-0.554286439,0.25,0.75,90,,865.4,-0.555544332,0.25065527,0.74934473,90,865.4,0.21635,865.4
2020-06-02 08:15:00+02:00,6/2/2020,0.34375,443.1582886,76.60135312,766.6996209,0.172921741,61.56744423,91.65111093,2.10607778,0.600000024,890.8666667,404.0666667,22.76,45.12,32.844,32.55133333,13.054,13.00866667,658.0006667,667.9766667,710.2646667,717.0026667,18352,42460,-60.03333384,-59.92666677,0.046846106,0.953153894,404.0666667,0.442223071,0.101016667,,890.8666667,-0.523681172,0.250251963,0.749748037,90,,890.8666667,-0.522094966,0.249445989,0.750554011,90,890.8666667,0.222716667,890.8666667
2020-06-02 08:30:00+02:00,6/2/2020,0.354166667,478.7707021,77.8191402,785.0320238,0.162596687,59.45955535,94.81666684,1.973833325,0.400000006,910.8,452.4,22.84666667,45.39333333,33.44533333,33.23733333,15.022,15.07866667,656.2393333,665.556,706.592,708.624,21070,43132,-59.80666656,-59.41999995,0.046846106,0.953153894,452.4,0.491100387,0.1131,,910.8,-0.486239293,0.248540309,0.751459691,90,,910.8,-0.480351391,0.245629535,0.754370465,90,910.8,0.2277,910.8
2020-06-02 08:45:00+02:00,6/2/2020,0.364583333,514.0445784,83.04838621,802.1725606,0.161573083,57.36111132,98.05777766,1.860099999,0.400000006,925.7333333,501.2,23.32,46.1,33.904,33.77066667,17.02133333,17.04733333,653.802,662.6626667,700.0966667,705.0033333,23658.66667,43590.66667,-58.0200002,-57.15333354,0.046846106,0.953153894,501.2,0.538694713,0.1253,,925.7333333,-0.421585328,0.235188398,0.764811602,90,,925.7333333,-0.407938064,0.228803671,0.771196329,90,925.7333333,0.231433333,925.7333333
2020-06-02 09:00:00+02:00,6/2/2020,0.375,549.3066773,81.22546921,818.1458191,0.14788795,55.27977778,101.3922223,1.761822222,1,935.8666667,549.7333333,24.12,47.26666667,34.198,34.17,18.93466667,18.92933333,651.908,659.6253333,695.422,702.1306667,26138.66667,43809.33333,-55.25333379,-55.01999995,0.046846106,0.953153894,549.7333333,0.584819058,0.137433333,,935.8666667,-0.337442405,0.215025523,0.784974477,90,,935.8666667,-0.333663485,0.213354768,0.786645232,90,935.8666667,0.233966667,935.8666667
2020-06-02 09:15:00+02:00,6/2/2020,0.385416667,581.903892,82.03804211,831.0952182,0.14101162,53.2228881,104.8355555,1.67628889,0.699999988,941.7333333,596.6,24.21333333,47.08666667,34.35,34.36333333,20.79,20.62133333,649.8246667,659.7773333,690.7853333,704.028,28498.66667,43961.33333,-53.50000025,-52.55333354,0.046846106,0.953153894,596.6,0.629282501,0.14915,,941.7333333,-0.266279657,0.202588608,0.797411392,90,,941.7333333,-0.250682754,0.195988662,0.804011338,90,941.7333333,0.235433333,941.7333333
2020-06-02 09:30:00+02:00,6/2/2020,0.395833333,613.262717,83.27496431,843.1233894,0.135796675,51.19866676,108.4044444,1.601688892,0.600000024,943.2,641.8,25.24,48.27333333,34.34,34.44733333,22.566,22.26266667,648.5366667,658.4733333,685.34,702.2353333,30670.66667,43930,-50.42666702,-50.14000041,0.046846106,0.953153894,641.8,0.671897588,0.16045,,943.2,-0.170785621,0.181467349,0.818532651,90,,943.2,-0.166009917,0.179543056,0.820456944,90,943.2,0.2358,943.2
2020-06-02 09:45:00+02:00,6/2/2020,0.40625,644.6839823,84.59376051,854.1284139,0.131230946,49.21666667,112.1077778,1.536611111,0,942,684.2,25.43333333,49.33333333,34.28066667,34.402,24.31,24.00333333,646.88,656.226,679.3146667,696.2926667,32762.66667,43737.33333,-47.74666621,-47.70666656,0.046846106,0.953153894,684.2,0.712432691,0.17105,,942,-0.080028285,0.163795062,0.836204938,90,,942,-0.079361423,0.163536775,0.836463225,90,942,0.2355,942
2020-06-02 10:00:00+02:00,6/2/2020,0.416666667,674.5444289,86.82564714,863.1697144,0.128731073,47.28755548,115.9722222,1.479655555,0,937.4666667,725.7333333,25.51333333,49.34666667,34.05266667,34.264,25.91933333,25.58466667,648.2146667,657.2166667,676.59,693.734,34760.66667,43536,-44.80666682,-44.98666687,0.046846106,0.953153894,725.7333333,0.750756385,0.181433333,,937.4666667,0.015751799,0.145255629,0.854744371,90,,937.4666667,0.012777633,0.146364345,0.853635655,90,937.4666667,0.234366667,937.4666667
2020-06-02 10:15:00+02:00,6/2/2020,0.427083333,702.3439284,87.13645825,872.1154697,0.124077826,45.4213334,120.0155557,1.430066666,0.800000012,931.9333333,765.7333333,25.72666667,48.70666667,33.81066667,33.99333333,27.42133333,27.128,649.118,659.2153333,672.744,689.4686667,36587.33333,43320.66667,-42.04000015,-42.20666682,0.046846106,0.953153894,765.7333333,0.786710072,0.191433333,,931.9333333,0.108261929,0.128661249,0.871338751,90,,931.9333333,0.105561816,0.129636784,0.870363216,90,931.9333333,0.232983333,931.9333333
2020-06-02 10:30:00+02:00,6/2/2020,0.4375,727.9899204,87.36426926,881.0899394,0.120012122,43.6330001,124.2533334,1.386555555,0.899999976,924.8,804.7333333,25.88,49.08,33.51733333,33.76066667,28.756,28.69466667,648.7093333,658.1686667,672.1633333,682.9666667,38306,42912.66667,-39.0200002,-39.11333389,0.046846106,0.953153894,804.7333333,0.820102852,0.201183333,,924.8,0.203229003,0.111536881,0.888463119,90,,924.8,0.201764597,0.112050192,0.887949808,90,924.8,0.2312,924.8
2020-06-02 10:45:00+02:00,6/2/2020,0.447916667,751.1980944,88.23546066,886.8777378,0.117467234,41.93388901,128.7122223,1.348977779,0,915,840.6,26.48666667,49.48,33.14333333,33.41533333,30.18733333,30.09733333,647.1666667,657.14,665.222,678.9873333,39860,42396,-36.00666631,-36.20666656,0.046846106,0.953153894,840.6,0.850847931,0.21015,,915,0.295239746,0.0955257,0.9044743,90,,915,0.292238915,0.096554206,0.903445794,90,915,0.22875,915
2020-06-02 11:00:00+02:00,6/2/2020,0.458333333,774.3526733,88.93801439,894.0269572,0.114859037,40.34066671,133.3944446,1.316444443,0,906.6,873.6666667,26.23333333,47.11333333,32.68,33.12266667,31.32933333,31.35733333,654.7746667,659.254,668.5273333,678.352,41511.33333,42230.66667,-32.8733331,-32.86666641,0.046846106,0.953153894,873.6666667,0.878745931,0.218416667,,906.6,0.384845361,0.08006371,0.91993629,90,,906.6,0.384939464,0.080032135,0.919967865,90,906.6,0.22665,906.6
2020-06-02 11:15:00+02:00,6/2/2020,0.46875,792.4333143,88.31172333,899.5262336,0.111436413,38.86788885,138.3222224,1.288644442,0.699999988,895.4,901.6666667,26.78666667,47.85333333,32.29066667,32.644,32.458,32.52133333,652.6413333,662.2346667,662.3746667,673.4986667,42634,41715.33333,-29.6399999,-29.40666656,0.046846106,0.953153894,901.6666667,0.903726735,0.225416667,,895.4,0.470356289,0.065425059,0.934574941,90,,895.4,0.473397428,0.064421657,0.935578343,90,895.4,0.22385,895.4
2020-06-02 11:30:00+02:00,6/2/2020,0.479166667,809.5156786,88.78991818,903.9930305,0.109681225,37.53611111,143.5033334,1.265133335,0.300000012,884.6,927.6,27,48.36,31.87133333,32.25666667,33.41733333,33.43066667,650.3753333,660.3586667,656.9406667,669.3,43562,41065.33333,-25.88666687,-25.97333349,0.046846106,0.953153894,927.6,0.925664402,0.2319,,884.6,0.55519271,0.050170299,0.949829701,90,,884.6,0.554175267,0.050501013,0.949498987,90,884.6,0.22115,884.6
2020-06-02 11:45:00+02:00,6/2/2020,0.489583333,825.431347,89.49795532,907.7243802,0.108423744,36.36011107,148.9355559,1.245611114,0.800000012,875.0666667,947.5333333,26.53333333,47.42666667,31.48866667,31.91733333,34.286,34.33466667,652.9846667,661.9,657.3586667,669.4993333,44723.33333,40791.33333,-22.09999987,-22.7200002,0.046846106,0.953153894,947.5333333,0.944476135,0.236883333,,875.0666667,0.631046718,0.036735684,0.963264316,90,,875.0666667,0.624664262,0.038798337,0.961201663,90,875.0666667,0.218766667,875.0666667
2020-06-02 12:00:00+02:00,6/2/2020,0.5,834.9699734,87.4681839,910.8684808,0.104752585,35.36066666,154.6088889,1.229955547,0.5,866.8,964.5333333,26.46666667,47.09333333,31.16133333,31.59,35.02066667,34.95866667,655.4133333,665.234,654.854,670.1153333,45488,40468.66667,-18.50000025,-18.39333331,0.046846106,0.953153894,964.5333333,0.960069352,0.241133333,,866.8,0.694641853,0.025838173,0.974161827,90,,866.8,0.695560508,0.025543634,0.974456366,90,866.8,0.2167,866.8
2020-06-02 12:15:00+02:00,6/2/2020,0.510416667,846.6307427,88.87143114,913.854126,0.104969291,34.55255559,160.5011112,1.217666675,0.600000024,858.9333333,978.9333333,27,47.16,30.85533333,31.27466667,35.60466667,35.55066667,654.9353333,665.8333333,651.8546667,665.1013333,46104,40040,-14.44000003,-14.71333332,0.046846106,0.953153894,978.9333333,0.972386913,0.244733333,,858.9333333,0.750379976,0.015795347,0.984204653,90,,858.9333333,0.748517073,0.016395663,0.983604337,90,858.9333333,0.214733333,858.9333333
2020-06-02 12:30:00+02:00,6/2/2020,0.520833333,853.3464654,87.94895808,916.0687968,0.103061955,33.95255547,166.5666668,1.208966661,0.400000006,853.4,990.2,27.24,46.62666667,30.63,31.14533333,36.062,35.97066667,654.1453333,663.662,651.474,664.2,46660.66667,39806.66667,-10.36666673,-10.69333337,0.046846106,0.953153894,990.2,0.981359834,0.24755,,853.4,0.792611966,0.008161837,0.991838163,90,,853.4,0.791020391,0.008682803,0.991317197,90,853.4,0.21335,853.4
2020-06-02 12:45:00+02:00,6/2/2020,0.53125,858.3047187,88.33984248,917.6424296,0.102921672,33.57255554,172.7733332,1.203366664,0.5,849,997.6666667,27.11333333,47.06666667,30.54133333,30.93133333,36.42066667,36.46066667,654.3653333,665.3766667,649.5706667,661.0826667,46896.66667,39612,-6.506666692,-6.453333282,0.046846106,0.953153894,997.6666667,0.986971405,0.249416667,,849,0.819936522,0.003220661,0.996779339,90,,849,0.820088389,0.003168136,0.996831864,90,849,0.21225,849
2020-06-02 13:00:00+02:00,6/2/2020,0.541666667,861.0818353,89.10409885,919.8563212,0.103473122,33.42077722,179.0522222,1.201066645,0,847.9333333,1004.4,26.54,46.70666667,30.466,30.90333333,36.62666667,36.69733333,654.8786667,665.2246667,648.952,660.9973333,47173.33333,39617.33333,-2.113333324,-2.246666658,0.046846106,0.953153894,1004.4,0.989187448,0.2511,,847.9333333,0.833744529,0.00034008,0.99965992,90,,847.9333333,0.833649459,0.000384341,0.999615659,90,847.9333333,0.211983333,847.9333333
2020-06-02 13:15:00+02:00,6/2/2020,0.552083333,859.5256727,87.26378886,920.9744249,0.101524038,33.5006666,185.3433333,1.201911092,2.099999905,848.8666667,1007.866667,26.98666667,47.12666667,30.45066667,30.91133333,36.54666667,36.68666667,656.944,667.3273333,650.342,661.2146667,47266.66667,39718.66667,1.833333323,1.866666663,0.046846106,0.953153894,1007.866667,0.988000513,0.251966667,,848.8666667,0.83509693,0.000255941,0.999744059,270,,848.8666667,0.835111156,0.000265332,0.999734668,270,848.8666667,0.212216667,848.8666667
2020-06-02 13:30:00+02:00,6/2/2020,0.5625,855.0843743,86.89219827,920.0432373,0.101610845,33.80999993,191.5777778,1.206155553,1.200000048,850.9333333,1005.266667,27.22,47.42,30.55266667,31.022,36.48333333,36.58,656.232,666.8426667,650.57,661.5566667,47143.33333,39818.66667,5.873333295,6.139999994,0.046846106,0.953153894,1005.266667,0.983416863,0.251316667,,850.9333333,0.837953474,0.002624724,0.997375276,270,,850.9333333,0.838065714,0.002868242,0.997131758,270,850.9333333,0.212733333,850.9333333
2020-06-02 13:45:00+02:00,6/2/2020,0.572916667,850.8628391,88.95044081,918.5666382,0.104538786,34.34211108,197.6933334,1.21347779,0.5,856.1333333,998.6,27.62666667,47.78666667,30.726,31.21533333,36.19333333,36.24733333,654.5933333,666.9653333,653.2546667,664.76,46892.66667,40010,10.42000001,10.5,0.046846106,0.953153894,998.6,0.975458992,0.24965,,856.1333333,0.843076377,0.008245801,0.991754199,270,,856.1333333,0.843102488,0.008372546,0.991627454,270,856.1333333,0.214033333,856.1333333
2020-06-02 14:00:00+02:00,6/2/2020,0.583333333,841.6540534,87.59606993,917.2630751,0.10407512,35.08755557,203.6466666,1.224266666,0.699999988,863.0666667,987.5333333,27.43333333,46.97333333,30.986,31.48466667,35.87133333,35.84933333,657.3173333,665.976,656.4253333,666.408,46657.33333,40416,14.47333336,14.69333344,0.046846106,0.953153894,987.5333333,0.964143736,0.246883333,,863.0666667,0.849929749,0.015867966,0.984132034,270,,863.0666667,0.849995412,0.016351364,0.983648636,270,863.0666667,0.215766667,863.0666667
2020-06-02 14:15:00+02:00,6/2/2020,0.59375,830.8703634,87.34141413,914.840682,0.105115818,36.02844442,209.3911106,1.238377775,0.5,872.6666667,973.1333333,27.28666667,46.29333333,31.308,31.80666667,35.39333333,35.33066667,657.612,663.92,658.4613333,670.9006667,46202,40764,18.22666664,18.55333341,0.046846106,0.953153894,973.1333333,0.949537789,0.243283333,,872.6666667,0.85843593,0.025086709,0.974913291,270,,872.6666667,0.858543017,0.025986058,0.974013942,270,872.6666667,0.218166667,872.6666667
2020-06-02 14:30:00+02:00,6/2/2020,0.604166667,817.0085395,86.0237487,913.3617093,0.105290467,37.15055555,214.8977776,1.256288887,0,882.6,955.1333333,27.02666667,46.28666667,31.69133333,32.16266667,34.78466667,34.78066667,655.85,665.614,658.538,670.1613333,45408,41214,22.4399999,22.37333349,0.046846106,0.953153894,955.1333333,0.931701997,0.238783333,,882.6,0.868583638,0.037860114,0.962139886,270,,882.6,0.868565484,0.037638355,0.962361645,270,882.6,0.22065,882.6
2020-06-02 14:45:00+02:00,6/2/2020,0.614583333,799.9896484,84.30370119,910.4801392,0.105390825,38.43588884,220.1577777,1.278022219,0.899999976,894.2666667,933.7333333,27.60666667,46.4,32.11733333,32.592,34.06666667,34.036,654.956,664.0613333,657.9773333,669.328,44430,41683.33333,26.12666677,26.35333341,0.046846106,0.953153894,933.7333333,0.910700916,0.233433333,,894.2666667,0.879803693,0.05108864,0.94891136,270,,894.2666667,0.879856133,0.051963194,0.948036806,270,894.2666667,0.223566667,894.2666667
2020-06-02 15:00:00+02:00,6/2/2020,0.625,783.6181912,88.48513336,902.455089,0.112921794,39.86611108,225.1622223,1.303911114,0.600000024,903.4,905.5333333,28.04,48.86,32.47333333,32.96266667,33.1,33.038,647.8913333,655.3406667,653.874,667.2153333,43040.66667,41630,29.71333326,29.75333328,0.046846106,0.953153894,905.5333333,0.886641132,0.226383333,,903.4,0.891919405,0.065741903,0.934258097,270,,903.4,0.891929191,0.065915028,0.934084972,270,903.4,0.22585,903.4
2020-06-02 15:15:00+02:00,6/2/2020,0.635416667,764.3253832,86.21800834,902.4224067,0.112810402,41.42266668,229.918889,1.334344449,0.5,917.6,877,27.26,47.98666667,33.008,33.526,32.224,32.16333333,649.4326667,657.208,657.7966667,670.9393333,42060,42400.66667,33.47333323,33.28666636,0.046846106,0.953153894,877,0.859625852,0.21925,,917.6,0.904685831,0.082928692,0.917071308,270,,917.6,0.90465275,0.082032447,0.917967553,270,917.6,0.2294,917.6
2020-06-02 15:30:00+02:00,6/2/2020,0.645833333,744.166234,87.6492513,898.432175,0.117780589,43.09000007,234.4411111,1.369733332,1.299999952,931.8,846.4,27.35333333,48.00666667,33.502,34.03666667,31.09133333,31.05466667,648.452,656.0753333,660.8246667,672.9666667,40775.33333,42934.66667,36.92666626,36.77333349,0.046846106,0.953153894,846.4,0.829756133,0.2116,,931.8,0.917682336,0.100297436,0.899702564,270,,931.8,0.917664268,0.09949496,0.90050504,270,931.8,0.23295,931.8
2020-06-02 15:45:00+02:00,6/2/2020,0.65625,719.3286635,85.48510607,893.8787279,0.118844655,44.85177773,238.7533332,1.410522223,2.700000048,943.8,811.1333333,27.04666667,47.98,33.92133333,34.40066667,29.88933333,29.83066667,646.682,655.6086667,663.3673333,674.902,39276.66667,43402.66667,39.98666687,40.18666687,0.046846106,0.953153894,811.1333333,0.797123964,0.202783333,,943.8,0.930654483,0.116902998,0.883097002,270,,943.8,0.930671238,0.118026895,0.881973105,270,943.8,0.23595,943.8
2020-06-02 16:00:00+02:00,6/2/2020,0.666666667,683.2966777,83.27922202,876.587559,0.121909623,46.6936668,242.8533332,1.457544445,3.299999952,948.1333333,770.2,27.23333333,48.9,34.122,34.552,28.396,28.34266667,646.254,653.9706667,664.9753333,676.5126667,37461.33333,43560.66667,43.08666636,43.1,0.046846106,0.953153894,770.2,0.761955735,0.19255,,948.1333333,0.943260063,0.134839367,0.865160633,270,,948.1333333,0.943261054,0.134918862,0.865081138,270,948.1333333,0.237033333,948.1333333
2020-06-02 16:15:00+02:00,6/2/2020,0.677083333,659.150961,83.40440165,873.9479906,0.126534029,48.60355551,246.7733332,1.511733331,2.200000048,948,725.4,27.64,49.96666667,34.204,34.61,26.766,26.69666667,643.0726667,653.226,668.7453333,679.4213333,35449.33333,43508,46.43999939,46.06666667,0.046846106,0.953153894,725.4,0.724336119,0.18135,,948,0.955229373,0.155443092,0.844556908,270,,948,0.955236102,0.153089545,0.846910455,270,948,0.237,948
2020-06-02 16:30:00+02:00,6/2/2020,0.6875,633.7516873,84.24656813,868.2554803,0.132949165,50.56877793,250.5266666,1.573533332,3,961.1333333,688.3333333,27.30666667,49.12666667,34.706,35.05666667,25.39533333,25.31466667,646.6913333,656.1806667,677.744,687.7526667,34102,44327.33333,49.10666707,48.89333344,0.046846106,0.953153894,688.3333333,0.684462466,0.172083333,,961.1333333,0.966275117,0.172673572,0.827326428,270,,961.1333333,0.96628111,0.171268539,0.828731461,270,961.1333333,0.240283333,961.1333333
2020-06-02 16:45:00+02:00,6/2/2020,0.697916667,588.0393867,87.81393407,826.3009481,0.149752882,52.57900018,254.1355555,1.644333333,1.100000024,942.4666667,631,27.92666667,49.77333333,34.09333333,34.36066667,23.34466667,23.25133333,646.9293333,657.208,676.962,687.128,31315.33333,43573.33333,51.48666662,51.77333323,0.046846106,0.953153894,631,0.642484647,0.15775,,942.4666667,0.976148858,0.188651629,0.811348371,270,,942.4666667,0.976137777,0.190612958,0.809387042,270,942.4666667,0.235616667,942.4666667
2020-06-02 17:00:00+02:00,6/2/2020,0.708333333,564.9169963,80.26551785,840.2397352,0.142110334,54.62533341,257.6144443,1.725322223,1.799999952,956.6,592.8666667,28.00666667,49.7,34.61333333,34.906,21.95533333,21.902,647.0533333,658.9306667,680.0746667,688.674,29600.66667,44224.66667,54.10000051,54.30666657,0.046846106,0.953153894,592.8666667,0.598592452,0.148216667,,956.6,0.984585862,0.206813825,0.793186175,270,,956.6,0.984572391,0.208276641,0.791723359,270,956.6,0.23915,956.6
2020-06-02 17:15:00+02:00,6/2/2020,0.71875,530.1732544,78.45722995,826.515981,0.147989899,56.69877794,260.9800001,1.818666665,0.800000012,946.3333333,540.8,27.86,51.01333333,34.25666667,34.58466667,20.054,19.984,646.8033333,658.302,683.0166667,691.8753333,27137.33333,43810,56.37333374,56.63333333,0.046846106,0.953153894,540.8,0.552977761,0.1352,,946.3333333,0.99137769,0.223110429,0.776889571,270,,946.3333333,0.991367285,0.225002524,0.774997476,270,946.3333333,0.236583333,946.3333333
2020-06-02 17:30:00+02:00,6/2/2020,0.729166667,496.5892561,76.10812548,816.798228,0.153316484,58.79133318,264.25,1.9261,1.700000048,942.4,492.8,27.16666667,50.3,34.128,34.402,18.25533333,18.168,646.7386667,657.9033333,689.4526667,697.4313333,24916,43632.66667,59.34666672,58.99333318,0.046846106,0.953153894,492.8,0.505823091,0.1232,,942.4,0.996250991,0.245078795,0.754921205,270,,942.4,0.996305348,0.242431095,0.757568905,270,942.4,0.2356,942.4
2020-06-02 17:45:00+02:00,6/2/2020,0.739583333,459.4524726,74.48572278,797.4673598,0.162185005,60.89455558,267.4388889,2.050466662,0.600000024,926.4666667,442.6,26.79333333,48.58666667,33.54666667,33.838,16.27066667,16.192,650.9086667,656.4646667,692.6026667,700.5673333,22318.66667,42926.66667,60.05333354,59.96666641,0.046846106,0.953153894,442.6,0.457344817,0.11065,,926.4666667,0.999136,0.250403176,0.749596824,270,,926.4666667,0.999113308,0.249748124,0.750251876,270,926.4666667,0.231616667,926.4666667
2020-06-02 18:00:00+02:00,6/2/2020,0.75,423.92881,72.66963213,781.8039619,0.171497976,63.00344463,270.5566667,2.195599996,0.600000024,909.2,393,26.82,47.58666667,32.95666667,33.222,14.31466667,14.278,652.8513333,659.5206667,696.1446667,700.8513333,19714.66667,42358.66667,59.89333293,60.05999934,0.046846106,0.953153894,393,0.407748032,0.09825,,909.2,0.99849073,0.249194298,0.750805702,270,,909.2,0.998644266,0.250453582,0.749546418,270,909.2,0.2273,909.2
2020-06-02 18:15:00+02:00,6/2/2020,0.760416667,373.9161024,74.02509596,720.0621067,0.199152224,65.11066683,273.6155555,2.366366659,2,870.7333333,337.2,26.75333333,47.36666667,31.56466667,31.84333333,12.16533333,12.17,654.47,657.6553333,697.1073333,699.468,16754.66667,40621.33333,59.81333313,60.09333344,0.046846106,0.953153894,337.2,0.357259329,0.0843,,870.7333333,0.99416834,0.248590595,0.751409405,270,,870.7333333,0.994603212,0.250705699,0.749294301,270,870.7333333,0.217683333,870.7333333
2020-06-02 18:30:00+02:00,6/2/2020,0.770833333,341.037364,72.30265316,704.1826457,0.212053005,67.21022237,276.6433333,2.568777781,1.700000048,816.2,281.8666667,26.93333333,48.33333333,29.76733333,29.888,9.966,9.997333333,654.184,663.5193333,698.6026667,699.1266667,13741.33333,38375.33333,59.95999985,59.99333369,0.046846106,0.953153894,281.8666667,0.305984178,0.070466667,,816.2,0.986645695,0.24969776,0.75030224,270,,816.2,0.986717148,0.249949621,0.750050379,270,816.2,0.20405,816.2
2020-06-02 18:45:00+02:00,6/2/2020,0.78125,311.7439623,67.63265788,701.4365587,0.217039391,69.29688899,279.6133331,2.811033334,1.5,807.3333333,242.2,27.44666667,49.55333333,29.42,29.556,8.385333333,8.432666667,651.4806667,661.636,696.3173333,697.5633333,11529.33333,37830,59.63333333,59.95333328,0.046846106,0.953153894,242.2,0.25438404,0.06055,,807.3333333,0.974476612,0.247234056,0.752765944,270,,807.3333333,0.975361841,0.249647399,0.750352601,270,807.3333333,0.201833333,807.3333333
2020-06-02 19:00:00+02:00,6/2/2020,0.791666667,276.5365,63.68003697,677.2845439,0.230475415,71.36377775,282.5677779,3.104788899,2.5,766.6666667,194.9333333,26.94,48.97333333,27.92533333,28.08266667,6.543333333,6.618666667,655.222,664.5113333,695.298,698.388,9009.333333,36120,59.92666651,59.90666682,0.046846106,0.953153894,194.9333333,0.202480676,0.048733333,,766.6666667,0.960494928,0.249445987,0.750554013,270,,766.6666667,0.960429625,0.249294967,0.750705033,270,766.6666667,0.191666667,766.6666667
2020-06-02 19:15:00+02:00,6/2/2020,0.802083333,239.4665088,59.97542729,640.9935303,0.250648151,73.40644447,285.5055556,3.466144453,0.800000012,713.2,148.8,27.12666667,48.36666667,26.022,26.226,4.794,4.907333333,658.5633333,667.8893333,693.5573333,695.648,6605.333333,33881.33333,58.98666662,58.77333374,0.046846106,0.953153894,148.8,0.150549651,0.0372,,713.2,0.938603647,0.242381233,0.757618767,270,,713.2,0.93773685,0.240787474,0.759212526,270,713.2,0.1783,713.2
2020-06-02 19:30:00+02:00,6/2/2020,0.8125,203.8030623,54.60326369,604.3148444,0.268158236,75.41877764,288.4322225,3.919155558,0.800000012,619.9333333,105.0666667,26.94666667,46.48666667,22.74733333,23.028,3.316,3.44,665.0846667,673.2986667,691.4426667,695.222,4562.666667,29963.33333,47.78666662,47.5,0.046846106,0.953153894,105.0666667,0.09884424,0.026266667,,619.9333333,0.849171108,0.164053518,0.835946482,270,,619.9333333,0.84700691,0.162204896,0.837795104,270,619.9333333,0.154983333,619.9333333
2020-06-02 19:45:00+02:00,6/2/2020,0.822916667,166.2283776,49.87238185,543.8910692,0.30087953,77.39477776,291.3577779,4.499099975,0,457.7333333,68.26666667,26.41333333,43.48,18.40666667,18.69333333,2.221333333,2.361333333,672.5593333,679.086,683.17,683.5273333,3024,24546,37.95333328,37.74000066,0.046846106,0.953153894,68.26666667,0.047581744,0.017066667,,457.7333333,0.731055482,0.10574403,0.89425597,270,,457.7333333,0.728881776,0.104601797,0.895398203,270,457.7333333,0.114433333,457.7333333
2020-06-02 20:00:00+02:00,6/2/2020,0.833333333,112.9944448,45.42425978,465.4335809,0.470055001,79.3284445,294.2888889,5.263477776,0.400000006,54.86666667,32.13333333,24.48,36.75333333,13.49666667,12.608,1.556,1.662,614.434,675.7726667,671.2586667,672.1046667,2057.333333,16554,30.63333359,30.5799998,0.046846106,0.953153894,32.13333333,-0.003003251,0.008033333,,54.86666667,0.615742731,0.069777135,0.930222865,270,,54.86666667,0.615112873,0.069540167,0.930459833,270,54.86666667,0.013716667,54.86666667
